,net_grid_draw_kwh,biomass_el_prod_kwh,Mainkofen
2023-07-31 21:00:00,567.95,0.0,-567.95
2023-07-31 22:00:00,545.55,0.0,-545.55
2023-07-31 23:00:00,526.95,0.0,-526.95
2023-08-01 00:00:00,529.6999999999999,0.0,-529.6999999999999
2023-08-01 01:00:00,524.1,0.0,-524.1
2023-08-01 02:00:00,513.7,0.0,-513.7
2023-08-01 03:00:00,510.65,0.0,-510.65
2023-08-01 04:00:00,523.75,0.0,-523.75
2023-08-01 05:00:00,576.1,0.0,-576.1
2023-08-01 06:00:00,601.05,0.0,-601.05
2023-08-01 07:00:00,766.55,0.0,-766.55
2023-08-01 08:00:00,880.4,0.0,-880.4
2023-08-01 09:00:00,901.9499999999999,0.0,-901.9499999999999
2023-08-01 10:00:00,852.4000000000001,0.0,-852.4000000000001
2023-08-01 11:00:00,843.7,0.0,-843.7
2023-08-01 12:00:00,805.25,0.0,-805.25
2023-08-01 13:00:00,814.45,0.0,-814.45
2023-08-01 14:00:00,792.2,0.0,-792.2
2023-08-01 15:00:00,755.65,0.0,-755.65
2023-08-01 16:00:00,706.75,0.0,-706.75
2023-08-01 17:00:00,650.55,0.0,-650.55
2023-08-01 18:00:00,619.15,0.0,-619.15
2023-08-01 19:00:00,565.45,0.0,-565.45
2023-08-01 20:00:00,550.65,0.0,-550.65
2023-08-01 21:00:00,558.6,0.0,-558.6
2023-08-01 22:00:00,559.9,0.0,-559.9
2023-08-01 23:00:00,544.4,0.0,-544.4
2023-08-02 00:00:00,525.7,0.0,-525.7
2023-08-02 01:00:00,513.1,0.0,-513.1
2023-08-02 02:00:00,509.65,0.0,-509.65
2023-08-02 03:00:00,514.25,0.0,-514.25
2023-08-02 04:00:00,546.2,0.0,-546.2
2023-08-02 05:00:00,580.1,0.0,-580.1
2023-08-02 06:00:00,588.6,0.0,-588.6
2023-08-02 07:00:00,735.3,0.0,-735.3
2023-08-02 08:00:00,780.0,0.0,-780.0
2023-08-02 09:00:00,832.5,0.0,-832.5
2023-08-02 10:00:00,820.35,0.0,-820.35
2023-08-02 11:00:00,801.1,0.0,-801.1
2023-08-02 12:00:00,763.1,0.0,-763.1
2023-08-02 13:00:00,782.85,0.0,-782.85
2023-08-02 14:00:00,788.4,0.0,-788.4
2023-08-02 15:00:00,747.9,0.0,-747.9
2023-08-02 16:00:00,694.85,0.0,-694.85
2023-08-02 17:00:00,630.7,0.0,-630.7
2023-08-02 18:00:00,601.95,0.0,-601.95
2023-08-02 19:00:00,574.4,0.0,-574.4
2023-08-02 20:00:00,576.9,0.0,-576.9
2023-08-02 21:00:00,582.8499999999999,0.0,-582.8499999999999
2023-08-02 22:00:00,548.45,0.0,-548.45
2023-08-02 23:00:00,527.5,0.0,-527.5
2023-08-03 00:00:00,522.05,0.0,-522.05
2023-08-03 01:00:00,516.9,0.0,-516.9
2023-08-03 02:00:00,527.5,0.0,-527.5
2023-08-03 03:00:00,522.0,0.0,-522.0
2023-08-03 04:00:00,531.9000000000001,0.0,-531.9000000000001
2023-08-03 05:00:00,546.65,0.0,-546.65
2023-08-03 06:00:00,579.15,0.0,-579.15
2023-08-03 07:00:00,735.85,0.0,-735.85
2023-08-03 08:00:00,799.6,0.0,-799.6
2023-08-03 09:00:00,824.7,0.0,-824.7
2023-08-03 10:00:00,810.8,0.0,-810.8
2023-08-03 11:00:00,791.15,0.0,-791.15
2023-08-03 12:00:00,762.1,0.0,-762.1
2023-08-03 13:00:00,800.05,0.0,-800.05
2023-08-03 14:00:00,775.85,0.0,-775.85
2023-08-03 15:00:00,741.85,0.0,-741.85
2023-08-03 16:00:00,683.55,0.0,-683.55
2023-08-03 17:00:00,645.7,0.0,-645.7
2023-08-03 18:00:00,634.45,0.0,-634.45
2023-08-03 19:00:00,617.4,0.0,-617.4
2023-08-03 20:00:00,590.6,0.0,-590.6
2023-08-03 21:00:00,567.9,0.0,-567.9
2023-08-03 22:00:00,543.3,0.0,-543.3
2023-08-03 23:00:00,536.75,0.0,-536.75
2023-08-04 00:00:00,529.7,0.0,-529.7
2023-08-04 01:00:00,512.0,0.0,-512.0
2023-08-04 02:00:00,505.1,0.0,-505.1
2023-08-04 03:00:00,510.3,0.0,-510.3
2023-08-04 04:00:00,527.0,0.0,-527.0
2023-08-04 05:00:00,560.5,0.0,-560.5
2023-08-04 06:00:00,578.0,0.0,-578.0
2023-08-04 07:00:00,714.0,0.0,-714.0
2023-08-04 08:00:00,813.05,0.0,-813.05
2023-08-04 09:00:00,878.4,0.0,-878.4
2023-08-04 10:00:00,838.5,0.0,-838.5
2023-08-04 11:00:00,786.05,0.0,-786.05
2023-08-04 12:00:00,710.0,0.0,-710.0
2023-08-04 13:00:00,705.9,0.0,-705.9
2023-08-04 14:00:00,702.6500000000001,0.0,-702.6500000000001
2023-08-04 15:00:00,653.65,0.0,-653.65
2023-08-04 16:00:00,647.7,0.0,-647.7
2023-08-04 17:00:00,631.65,0.0,-631.65
2023-08-04 18:00:00,600.9,0.0,-600.9
2023-08-04 19:00:00,574.1,0.0,-574.1
2023-08-04 20:00:00,565.8,0.0,-565.8
2023-08-04 21:00:00,578.55,0.0,-578.55
2023-08-04 22:00:00,558.85,0.0,-558.85
2023-08-04 23:00:00,531.1999999999999,0.0,-531.1999999999999
2023-08-05 00:00:00,516.0500000000001,0.0,-516.0500000000001
2023-08-05 01:00:00,511.85,0.0,-511.85
2023-08-05 02:00:00,521.3,0.0,-521.3
2023-08-05 03:00:00,525.4,0.0,-525.4
2023-08-05 04:00:00,521.55,0.0,-521.55
2023-08-05 05:00:00,539.2,0.0,-539.2
2023-08-05 06:00:00,558.0,0.0,-558.0
2023-08-05 07:00:00,630.1,0.0,-630.1
2023-08-05 08:00:00,676.7,0.0,-676.7
2023-08-05 09:00:00,704.35,0.0,-704.35
2023-08-05 10:00:00,648.2,0.0,-648.2
2023-08-05 11:00:00,639.8,0.0,-639.8
2023-08-05 12:00:00,656.35,0.0,-656.35
2023-08-05 13:00:00,653.4,0.0,-653.4
2023-08-05 14:00:00,613.1,0.0,-613.1
2023-08-05 15:00:00,590.7,0.0,-590.7
2023-08-05 16:00:00,585.0,0.0,-585.0
2023-08-05 17:00:00,615.65,0.0,-615.65
2023-08-05 18:00:00,583.5500000000001,0.0,-583.5500000000001
2023-08-05 19:00:00,565.0,0.0,-565.0
2023-08-05 20:00:00,551.5,0.0,-551.5
2023-08-05 21:00:00,563.2,0.0,-563.2
2023-08-05 22:00:00,543.75,0.0,-543.75
2023-08-05 23:00:00,540.85,0.0,-540.85
2023-08-06 00:00:00,533.2,0.0,-533.2
2023-08-06 01:00:00,514.65,0.0,-514.65
2023-08-06 02:00:00,514.15,0.0,-514.15
2023-08-06 03:00:00,516.5,0.0,-516.5
2023-08-06 04:00:00,528.4000000000001,0.0,-528.4000000000001
2023-08-06 05:00:00,563.8,0.0,-563.8
2023-08-06 06:00:00,559.35,0.0,-559.35
2023-08-06 07:00:00,624.45,0.0,-624.45
2023-08-06 08:00:00,657.0,0.0,-657.0
2023-08-06 09:00:00,693.3,0.0,-693.3
2023-08-06 10:00:00,640.75,0.0,-640.75
2023-08-06 11:00:00,648.45,0.0,-648.45
2023-08-06 12:00:00,628.1,0.0,-628.1
2023-08-06 13:00:00,629.1,0.0,-629.1
2023-08-06 14:00:00,631.45,0.0,-631.45
2023-08-06 15:00:00,613.55,0.0,-613.55
2023-08-06 16:00:00,613.5,0.0,-613.5
2023-08-06 17:00:00,601.8,0.0,-601.8
2023-08-06 18:00:00,580.35,0.0,-580.35
2023-08-06 19:00:00,556.0,0.0,-556.0
2023-08-06 20:00:00,566.05,0.0,-566.05
2023-08-06 21:00:00,582.1,0.0,-582.1
2023-08-06 22:00:00,559.35,0.0,-559.35
2023-08-06 23:00:00,541.1,0.0,-541.1
2023-08-07 00:00:00,526.05,0.0,-526.05
2023-08-07 01:00:00,514.8,0.0,-514.8
2023-08-07 02:00:00,512.05,0.0,-512.05
2023-08-07 03:00:00,531.65,0.0,-531.65
2023-08-07 04:00:00,552.05,0.0,-552.05
2023-08-07 05:00:00,570.55,0.0,-570.55
2023-08-07 06:00:00,609.9,0.0,-609.9
2023-08-07 07:00:00,750.25,0.0,-750.25
2023-08-07 08:00:00,860.05,0.0,-860.05
2023-08-07 09:00:00,919.95,0.0,-919.95
2023-08-07 10:00:00,854.3,0.0,-854.3
2023-08-07 11:00:00,822.3,0.0,-822.3
2023-08-07 12:00:00,785.35,0.0,-785.35
2023-08-07 13:00:00,787.9,0.0,-787.9
2023-08-07 14:00:00,797.6,0.0,-797.6
2023-08-07 15:00:00,785.0,0.0,-785.0
2023-08-07 16:00:00,714.9,0.0,-714.9
2023-08-07 17:00:00,659.05,0.0,-659.05
2023-08-07 18:00:00,614.65,0.0,-614.65
2023-08-07 19:00:00,592.95,0.0,-592.95
2023-08-07 20:00:00,568.5,0.0,-568.5
2023-08-07 21:00:00,586.3,0.0,-586.3
2023-08-07 22:00:00,568.05,0.0,-568.05
2023-08-07 23:00:00,547.75,0.0,-547.75
2023-08-08 00:00:00,529.25,0.0,-529.25
2023-08-08 01:00:00,521.35,0.0,-521.35
2023-08-08 02:00:00,520.65,0.0,-520.65
2023-08-08 03:00:00,516.25,0.0,-516.25
2023-08-08 04:00:00,551.2,0.0,-551.2
2023-08-08 05:00:00,592.35,0.0,-592.35
2023-08-08 06:00:00,601.6,0.0,-601.6
2023-08-08 07:00:00,770.65,0.0,-770.65
2023-08-08 08:00:00,814.8,0.0,-814.8
2023-08-08 09:00:00,850.65,0.0,-850.65
2023-08-08 10:00:00,822.1,0.0,-822.1
2023-08-08 11:00:00,790.85,0.0,-790.85
2023-08-08 12:00:00,763.95,0.0,-763.95
2023-08-08 13:00:00,756.3,0.0,-756.3
2023-08-08 14:00:00,759.3,0.0,-759.3
2023-08-08 15:00:00,616.5,0.0,-616.5
2023-08-08 16:00:00,592.05,0.0,-592.05
2023-08-08 17:00:00,673.25,0.0,-673.25
2023-08-08 18:00:00,644.65,0.0,-644.65
2023-08-08 19:00:00,624.15,0.0,-624.15
2023-08-08 20:00:00,603.5999999999999,0.0,-603.5999999999999
2023-08-08 21:00:00,578.8,0.0,-578.8
2023-08-08 22:00:00,567.3,0.0,-567.3
2023-08-08 23:00:00,546.6,0.0,-546.6
2023-08-09 00:00:00,521.1,0.0,-521.1
2023-08-09 01:00:00,511.4,0.0,-511.4
2023-08-09 02:00:00,512.2,0.0,-512.2
2023-08-09 03:00:00,515.65,0.0,-515.65
2023-08-09 04:00:00,544.65,0.0,-544.65
2023-08-09 05:00:00,572.05,0.0,-572.05
2023-08-09 06:00:00,577.55,0.0,-577.55
2023-08-09 07:00:00,756.1500000000001,0.0,-756.1500000000001
2023-08-09 08:00:00,879.45,0.0,-879.45
2023-08-09 09:00:00,951.3,0.0,-951.3
2023-08-09 10:00:00,819.5,0.0,-819.5
2023-08-09 11:00:00,717.05,0.0,-717.05
2023-08-09 12:00:00,818.9,0.0,-818.9
2023-08-09 13:00:00,793.55,0.0,-793.55
2023-08-09 14:00:00,613.85,0.0,-613.85
2023-08-09 15:00:00,624.95,0.0,-624.95
2023-08-09 16:00:00,736.15,0.0,-736.15
2023-08-09 17:00:00,667.5,0.0,-667.5
2023-08-09 18:00:00,636.7,0.0,-636.7
2023-08-09 19:00:00,598.4,0.0,-598.4
2023-08-09 20:00:00,563.75,0.0,-563.75
2023-08-09 21:00:00,582.7,0.0,-582.7
2023-08-09 22:00:00,570.05,0.0,-570.05
2023-08-09 23:00:00,550.2,0.0,-550.2
2023-08-10 00:00:00,531.4,0.0,-531.4
2023-08-10 01:00:00,516.05,0.0,-516.05
2023-08-10 02:00:00,514.35,0.0,-514.35
2023-08-10 03:00:00,521.55,0.0,-521.55
2023-08-10 04:00:00,546.2,0.0,-546.2
2023-08-10 05:00:00,574.55,0.0,-574.55
2023-08-10 06:00:00,582.1,0.0,-582.1
2023-08-10 07:00:00,735.25,0.0,-735.25
2023-08-10 08:00:00,835.4,0.0,-835.4
2023-08-10 09:00:00,878.55,0.0,-878.55
2023-08-10 10:00:00,833.4,0.0,-833.4
2023-08-10 11:00:00,792.5999999999999,0.0,-792.5999999999999
2023-08-10 12:00:00,750.2,0.0,-750.2
2023-08-10 13:00:00,756.6,0.0,-756.6
2023-08-10 14:00:00,762.95,0.0,-762.95
2023-08-10 15:00:00,735.0,0.0,-735.0
2023-08-10 16:00:00,698.5,0.0,-698.5
2023-08-10 17:00:00,668.65,0.0,-668.65
2023-08-10 18:00:00,629.45,0.0,-629.45
2023-08-10 19:00:00,601.35,0.0,-601.35
2023-08-10 20:00:00,580.15,0.0,-580.15
2023-08-10 21:00:00,585.4,0.0,-585.4
2023-08-10 22:00:00,561.15,0.0,-561.15
2023-08-10 23:00:00,544.1,0.0,-544.1
2023-08-11 00:00:00,524.4,0.0,-524.4
2023-08-11 01:00:00,518.95,0.0,-518.95
2023-08-11 02:00:00,521.25,0.0,-521.25
2023-08-11 03:00:00,534.55,0.0,-534.55
2023-08-11 04:00:00,540.5,0.0,-540.5
2023-08-11 05:00:00,597.55,0.0,-597.55
2023-08-11 06:00:00,593.3,0.0,-593.3
2023-08-11 07:00:00,727.35,0.0,-727.35
2023-08-11 08:00:00,828.7,0.0,-828.7
2023-08-11 09:00:00,840.45,0.0,-840.45
2023-08-11 10:00:00,792.95,0.0,-792.95
2023-08-11 11:00:00,759.95,0.0,-759.95
2023-08-11 12:00:00,679.75,0.0,-679.75
2023-08-11 13:00:00,664.2,0.0,-664.2
2023-08-11 14:00:00,691.8,0.0,-691.8
2023-08-11 15:00:00,657.0,0.0,-657.0
2023-08-11 16:00:00,642.6,0.0,-642.6
2023-08-11 17:00:00,610.05,0.0,-610.05
2023-08-11 18:00:00,602.85,0.0,-602.85
2023-08-11 19:00:00,578.25,0.0,-578.25
2023-08-11 20:00:00,569.05,0.0,-569.05
2023-08-11 21:00:00,584.95,0.0,-584.95
2023-08-11 22:00:00,557.55,0.0,-557.55
2023-08-11 23:00:00,524.15,0.0,-524.15
2023-08-12 00:00:00,512.65,0.0,-512.65
2023-08-12 01:00:00,511.65,0.0,-511.65
2023-08-12 02:00:00,522.7,0.0,-522.7
2023-08-12 03:00:00,521.7,0.0,-521.7
2023-08-12 04:00:00,519.25,0.0,-519.25
2023-08-12 05:00:00,544.3,0.0,-544.3
2023-08-12 06:00:00,547.0,0.0,-547.0
2023-08-12 07:00:00,616.9,0.0,-616.9
2023-08-12 08:00:00,682.4,0.0,-682.4
2023-08-12 09:00:00,704.4000000000001,0.0,-704.4000000000001
2023-08-12 10:00:00,626.15,0.0,-626.15
2023-08-12 11:00:00,635.15,0.0,-635.15
2023-08-12 12:00:00,639.55,0.0,-639.55
2023-08-12 13:00:00,659.9,0.0,-659.9
2023-08-12 14:00:00,646.65,0.0,-646.65
2023-08-12 15:00:00,596.8,0.0,-596.8
2023-08-12 16:00:00,587.3,0.0,-587.3
2023-08-12 17:00:00,594.05,0.0,-594.05
2023-08-12 18:00:00,575.35,0.0,-575.35
2023-08-12 19:00:00,560.7,0.0,-560.7
2023-08-12 20:00:00,564.2,0.0,-564.2
2023-08-12 21:00:00,576.45,0.0,-576.45
2023-08-12 22:00:00,552.2,0.0,-552.2
2023-08-12 23:00:00,551.4,0.0,-551.4
2023-08-13 00:00:00,536.25,0.0,-536.25
2023-08-13 01:00:00,521.15,0.0,-521.15
2023-08-13 02:00:00,517.35,0.0,-517.35
2023-08-13 03:00:00,514.3,0.0,-514.3
2023-08-13 04:00:00,533.75,0.0,-533.75
2023-08-13 05:00:00,555.1,0.0,-555.1
2023-08-13 06:00:00,562.8,0.0,-562.8
2023-08-13 07:00:00,611.1500000000001,0.0,-611.1500000000001
2023-08-13 08:00:00,632.1,0.0,-632.1
2023-08-13 09:00:00,676.7,0.0,-676.7
2023-08-13 10:00:00,629.75,0.0,-629.75
2023-08-13 11:00:00,623.3,0.0,-623.3
2023-08-13 12:00:00,620.55,0.0,-620.55
2023-08-13 13:00:00,628.2,0.0,-628.2
2023-08-13 14:00:00,620.5,0.0,-620.5
2023-08-13 15:00:00,602.85,0.0,-602.85
2023-08-13 16:00:00,605.95,0.0,-605.95
2023-08-13 17:00:00,595.2,0.0,-595.2
2023-08-13 18:00:00,562.75,0.0,-562.75
2023-08-13 19:00:00,555.5,0.0,-555.5
2023-08-13 20:00:00,567.5,0.0,-567.5
2023-08-13 21:00:00,585.1,0.0,-585.1
2023-08-13 22:00:00,559.05,0.0,-559.05
2023-08-13 23:00:00,542.8,0.0,-542.8
2023-08-14 00:00:00,526.4,0.0,-526.4
2023-08-14 01:00:00,529.25,0.0,-529.25
2023-08-14 02:00:00,534.3,0.0,-534.3
2023-08-14 03:00:00,520.25,0.0,-520.25
2023-08-14 04:00:00,537.3,0.0,-537.3
2023-08-14 05:00:00,579.2,0.0,-579.2
2023-08-14 06:00:00,591.5,0.0,-591.5
2023-08-14 07:00:00,727.1,0.0,-727.1
2023-08-14 08:00:00,816.35,0.0,-816.35
2023-08-14 09:00:00,857.75,0.0,-857.75
2023-08-14 10:00:00,819.5,0.0,-819.5
2023-08-14 11:00:00,795.9,0.0,-795.9
2023-08-14 12:00:00,750.95,0.0,-750.95
2023-08-14 13:00:00,545.3,0.0,-545.3
2023-08-14 14:00:00,749.5,0.0,-749.5
2023-08-14 15:00:00,699.55,0.0,-699.55
2023-08-14 16:00:00,646.4,0.0,-646.4
2023-08-14 17:00:00,634.3,0.0,-634.3
2023-08-14 18:00:00,612.7,0.0,-612.7
2023-08-14 19:00:00,571.3,0.0,-571.3
2023-08-14 20:00:00,562.6,0.0,-562.6
2023-08-14 21:00:00,576.35,0.0,-576.35
2023-08-14 22:00:00,568.55,0.0,-568.55
2023-08-14 23:00:00,545.05,0.0,-545.05
2023-08-15 00:00:00,521.8,0.0,-521.8
2023-08-15 01:00:00,514.5,0.0,-514.5
2023-08-15 02:00:00,508.0,0.0,-508.0
2023-08-15 03:00:00,527.3,0.0,-527.3
2023-08-15 04:00:00,526.2,0.0,-526.2
2023-08-15 05:00:00,541.25,0.0,-541.25
2023-08-15 06:00:00,543.8,0.0,-543.8
2023-08-15 07:00:00,611.5,0.0,-611.5
2023-08-15 08:00:00,660.35,0.0,-660.35
2023-08-15 09:00:00,678.65,0.0,-678.65
2023-08-15 10:00:00,634.9,0.0,-634.9
2023-08-15 11:00:00,629.75,0.0,-629.75
2023-08-15 12:00:00,628.1,0.0,-628.1
2023-08-15 13:00:00,650.4,0.0,-650.4
2023-08-15 14:00:00,630.9,0.0,-630.9
2023-08-15 15:00:00,605.55,0.0,-605.55
2023-08-15 16:00:00,597.55,0.0,-597.55
2023-08-15 17:00:00,589.95,0.0,-589.95
2023-08-15 18:00:00,592.5,0.0,-592.5
2023-08-15 19:00:00,579.9,0.0,-579.9
2023-08-15 20:00:00,580.1,0.0,-580.1
2023-08-15 21:00:00,568.95,0.0,-568.95
2023-08-15 22:00:00,548.55,0.0,-548.55
2023-08-15 23:00:00,535.7,0.0,-535.7
2023-08-16 00:00:00,531.7,0.0,-531.7
2023-08-16 01:00:00,516.4,0.0,-516.4
2023-08-16 02:00:00,507.5,0.0,-507.5
2023-08-16 03:00:00,511.3,0.0,-511.3
2023-08-16 04:00:00,527.4,0.0,-527.4
2023-08-16 05:00:00,565.5,0.0,-565.5
2023-08-16 06:00:00,580.6999999999999,0.0,-580.6999999999999
2023-08-16 07:00:00,726.2,0.0,-726.2
2023-08-16 08:00:00,797.2,0.0,-797.2
2023-08-16 09:00:00,869.4,0.0,-869.4
2023-08-16 10:00:00,815.0,0.0,-815.0
2023-08-16 11:00:00,777.8,0.0,-777.8
2023-08-16 12:00:00,752.45,0.0,-752.45
2023-08-16 13:00:00,753.65,0.0,-753.65
2023-08-16 14:00:00,790.1,0.0,-790.1
2023-08-16 15:00:00,754.2,0.0,-754.2
2023-08-16 16:00:00,707.3,0.0,-707.3
2023-08-16 17:00:00,646.95,0.0,-646.95
2023-08-16 18:00:00,610.95,0.0,-610.95
2023-08-16 19:00:00,591.4,0.0,-591.4
2023-08-16 20:00:00,601.9,0.0,-601.9
2023-08-16 21:00:00,600.55,0.0,-600.55
2023-08-16 22:00:00,560.3,0.0,-560.3
2023-08-16 23:00:00,538.7,0.0,-538.7
2023-08-17 00:00:00,531.5,0.0,-531.5
2023-08-17 01:00:00,538.5999999999999,0.0,-538.5999999999999
2023-08-17 02:00:00,536.1500000000001,0.0,-536.1500000000001
2023-08-17 03:00:00,522.3,0.0,-522.3
2023-08-17 04:00:00,534.9,0.0,-534.9
2023-08-17 05:00:00,571.3,0.0,-571.3
2023-08-17 06:00:00,610.15,0.0,-610.15
2023-08-17 07:00:00,738.55,0.0,-738.55
2023-08-17 08:00:00,787.15,0.0,-787.15
2023-08-17 09:00:00,822.8,0.0,-822.8
2023-08-17 10:00:00,813.45,0.0,-813.45
2023-08-17 11:00:00,792.4,0.0,-792.4
2023-08-17 12:00:00,783.5,0.0,-783.5
2023-08-17 13:00:00,766.1,0.0,-766.1
2023-08-17 14:00:00,764.2,0.0,-764.2
2023-08-17 15:00:00,750.2,0.0,-750.2
2023-08-17 16:00:00,692.9,0.0,-692.9
2023-08-17 17:00:00,664.1,0.0,-664.1
2023-08-17 18:00:00,626.35,0.0,-626.35
2023-08-17 19:00:00,608.7,0.0,-608.7
2023-08-17 20:00:00,604.55,0.0,-604.55
2023-08-17 21:00:00,598.95,0.0,-598.95
2023-08-17 22:00:00,573.65,0.0,-573.65
2023-08-17 23:00:00,547.85,0.0,-547.85
2023-08-18 00:00:00,528.0,0.0,-528.0
2023-08-18 01:00:00,522.95,0.0,-522.95
2023-08-18 02:00:00,531.35,0.0,-531.35
2023-08-18 03:00:00,537.65,0.0,-537.65
2023-08-18 04:00:00,531.7,0.0,-531.7
2023-08-18 05:00:00,566.9,0.0,-566.9
2023-08-18 06:00:00,596.9,0.0,-596.9
2023-08-18 07:00:00,722.1,0.0,-722.1
2023-08-18 08:00:00,804.85,0.0,-804.85
2023-08-18 09:00:00,829.7,0.0,-829.7
2023-08-18 10:00:00,802.7,0.0,-802.7
2023-08-18 11:00:00,776.25,0.0,-776.25
2023-08-18 12:00:00,700.0,0.0,-700.0
2023-08-18 13:00:00,702.9,0.0,-702.9
2023-08-18 14:00:00,709.45,0.0,-709.45
2023-08-18 15:00:00,661.55,0.0,-661.55
2023-08-18 16:00:00,648.25,0.0,-648.25
2023-08-18 17:00:00,632.3499999999999,0.0,-632.3499999999999
2023-08-18 18:00:00,606.6,0.0,-606.6
2023-08-18 19:00:00,599.85,0.0,-599.85
2023-08-18 20:00:00,597.9,0.0,-597.9
2023-08-18 21:00:00,590.45,0.0,-590.45
2023-08-18 22:00:00,562.8,0.0,-562.8
2023-08-18 23:00:00,556.55,0.0,-556.55
2023-08-19 00:00:00,550.0999999999999,0.0,-550.0999999999999
2023-08-19 01:00:00,539.3,0.0,-539.3
2023-08-19 02:00:00,528.6,0.0,-528.6
2023-08-19 03:00:00,526.25,0.0,-526.25
2023-08-19 04:00:00,532.3,0.0,-532.3
2023-08-19 05:00:00,574.95,0.0,-574.95
2023-08-19 06:00:00,563.95,0.0,-563.95
2023-08-19 07:00:00,620.65,0.0,-620.65
2023-08-19 08:00:00,659.7,0.0,-659.7
2023-08-19 09:00:00,687.95,0.0,-687.95
2023-08-19 10:00:00,655.7,0.0,-655.7
2023-08-19 11:00:00,649.1,0.0,-649.1
2023-08-19 12:00:00,642.5,0.0,-642.5
2023-08-19 13:00:00,634.05,0.0,-634.05
2023-08-19 14:00:00,631.45,0.0,-631.45
2023-08-19 15:00:00,606.85,0.0,-606.85
2023-08-19 16:00:00,609.15,0.0,-609.15
2023-08-19 17:00:00,603.25,0.0,-603.25
2023-08-19 18:00:00,584.15,0.0,-584.15
2023-08-19 19:00:00,557.7,0.0,-557.7
2023-08-19 20:00:00,578.05,0.0,-578.05
2023-08-19 21:00:00,591.2,0.0,-591.2
2023-08-19 22:00:00,556.7,0.0,-556.7
2023-08-19 23:00:00,546.5,0.0,-546.5
2023-08-20 00:00:00,539.0999999999999,0.0,-539.0999999999999
2023-08-20 01:00:00,544.4,0.0,-544.4
2023-08-20 02:00:00,543.15,0.0,-543.15
2023-08-20 03:00:00,527.35,0.0,-527.35
2023-08-20 04:00:00,527.25,0.0,-527.25
2023-08-20 05:00:00,558.2,0.0,-558.2
2023-08-20 06:00:00,580.8,0.0,-580.8
2023-08-20 07:00:00,613.0500000000001,0.0,-613.0500000000001
2023-08-20 08:00:00,643.0,0.0,-643.0
2023-08-20 09:00:00,670.5,0.0,-670.5
2023-08-20 10:00:00,626.7,0.0,-626.7
2023-08-20 11:00:00,633.25,0.0,-633.25
2023-08-20 12:00:00,646.25,0.0,-646.25
2023-08-20 13:00:00,643.6,0.0,-643.6
2023-08-20 14:00:00,619.55,0.0,-619.55
2023-08-20 15:00:00,600.0,0.0,-600.0
2023-08-20 16:00:00,602.85,0.0,-602.85
2023-08-20 17:00:00,606.4,0.0,-606.4
2023-08-20 18:00:00,587.45,0.0,-587.45
2023-08-20 19:00:00,569.6,0.0,-569.6
2023-08-20 20:00:00,567.9,0.0,-567.9
2023-08-20 21:00:00,589.45,0.0,-589.45
2023-08-20 22:00:00,568.45,0.0,-568.45
2023-08-20 23:00:00,540.7,0.0,-540.7
2023-08-21 00:00:00,528.75,0.0,-528.75
2023-08-21 01:00:00,528.7,0.0,-528.7
2023-08-21 02:00:00,539.7,0.0,-539.7
2023-08-21 03:00:00,538.5,0.0,-538.5
2023-08-21 04:00:00,546.7,0.0,-546.7
2023-08-21 05:00:00,591.35,0.0,-591.35
2023-08-21 06:00:00,603.25,0.0,-603.25
2023-08-21 07:00:00,728.3,0.0,-728.3
2023-08-21 08:00:00,797.7,0.0,-797.7
2023-08-21 09:00:00,823.45,0.0,-823.45
2023-08-21 10:00:00,791.95,0.0,-791.95
2023-08-21 11:00:00,783.4,0.0,-783.4
2023-08-21 12:00:00,788.45,0.0,-788.45
2023-08-21 13:00:00,800.05,0.0,-800.05
2023-08-21 14:00:00,805.05,0.0,-805.05
2023-08-21 15:00:00,765.25,0.0,-765.25
2023-08-21 16:00:00,715.25,0.0,-715.25
2023-08-21 17:00:00,662.75,0.0,-662.75
2023-08-21 18:00:00,631.45,0.0,-631.45
2023-08-21 19:00:00,586.95,0.0,-586.95
2023-08-21 20:00:00,590.0,0.0,-590.0
2023-08-21 21:00:00,597.25,0.0,-597.25
2023-08-21 22:00:00,584.0,0.0,-584.0
2023-08-21 23:00:00,568.65,0.0,-568.65
2023-08-22 00:00:00,545.55,0.0,-545.55
2023-08-22 01:00:00,542.25,0.0,-542.25
2023-08-22 02:00:00,539.7,0.0,-539.7
2023-08-22 03:00:00,550.95,0.0,-550.95
2023-08-22 04:00:00,559.55,0.0,-559.55
2023-08-22 05:00:00,590.0,0.0,-590.0
2023-08-22 06:00:00,600.65,0.0,-600.65
2023-08-22 07:00:00,776.95,0.0,-776.95
2023-08-22 08:00:00,835.75,0.0,-835.75
2023-08-22 09:00:00,835.25,0.0,-835.25
2023-08-22 10:00:00,800.55,0.0,-800.55
2023-08-22 11:00:00,796.1,0.0,-796.1
2023-08-22 12:00:00,766.05,0.0,-766.05
2023-08-22 13:00:00,784.0,0.0,-784.0
2023-08-22 14:00:00,790.2,0.0,-790.2
2023-08-22 15:00:00,742.35,0.0,-742.35
2023-08-22 16:00:00,699.5,0.0,-699.5
2023-08-22 17:00:00,644.1,0.0,-644.1
2023-08-22 18:00:00,649.1,0.0,-649.1
2023-08-22 19:00:00,609.4,0.0,-609.4
2023-08-22 20:00:00,600.15,0.0,-600.15
2023-08-22 21:00:00,592.8,0.0,-592.8
2023-08-22 22:00:00,571.5,0.0,-571.5
